10001496	mixed episodes
10025482	sickest
10028245	MS
10022437	stay up all night
10041349	groggy
10033371	ache
10023163	JCV
10020765	fall asleep
10040984	fucks up my sleep
10016330	feel so drink
10012378	depressed thoughts
10047700	vomit
10083622	adhd
10016330	feel wasted
10033371	achy
10020765	need to sleep 24/7
10008399	raging bm's
10061920	psychosis
10020466	hungrier
10003239	weak knees
10020651	spazzing out
10008479	chest pain
10005750	BP
10041349	sleeping 9 hours in the day
10058920	restless legs
10003402	sting
10013781	Dry mouth
10033371	hurts
10020765	slept aw day
10013663	craving
10021654	overeating
10047700	puke
10016322	feeling ill
10060800	overheating
10055798	loosing so much blood
10047899	extra 20kg
10044565	shake
10043431	irrational
10061920	crazies
10028347	twitching
10047899	gain like 50 pounds
10028836	neck pain
10014551	EMOTIONALLY UNSTABLE
10027175	memory damage
10020765	sleeping
10005734	blood pressure dropped
10047899	weightgain
10037660	fever
10042945	lupus flare
10025482	ill
10000125	dream
10020765	sleeping 18 hrs a day
10083622	AD
10003239	hip
10064805	think too much
10022998	irritated
10001496	mixed episode
10017853	tummytrouble
10012374	sad
10022437	got ten minutes of sleep
10020765	get out of bed
10019133	hangovers
10013573	going to my head
10047899	added 1 stone
10020765	Getting out of bed is haaard
10022524	selfharm
10021097	hypotension
10005159	eye
10052897	nerve damage
10000125	dreamt colours
10013968	short of breath
10039424	saliva
10028330	muscle relaxant
10033371	after-sting
10020642	sweaty
10012378	anti-depress
10004716	Over-eaten
10054196	moods are void of stability
10047899	wait gain
10047899	fatness
10047513	see ) straight
10013916	Body would rock
10002855	anxious
10042458	destroy myself
10021654	STARVING
10003988	Back ache
10016330	mashed
10037660	low grade temp
10067484	reaction
10016330	drunk
10070863	toxicity
10050584	bruises
10016256	knackered when I wake
10003988	back
10061920	psychotic reactions
10002368	raging
10048010	discontinuation syndrome
10042033	SJS
10048010	coming off it
10012174	dehydrates
10000087	tummy pains
10048010	sucked going from 100mg Desvenlafaxine / day to zero
10020642	sweating
10039626	schizo
10061461	erectile dysfunction
10053615	BURN MY VEINS
10016717	fistula
10002368	turn peaceful people into the hulk
10015137	burp
10047899	weight still keeps coming
10028347	Twitchy
10022437	keeping me up
10022437	NOT LET ME SLEEP
10002652	ability to cum
10013911	taste
10010774	feeling like you have to poop
10025082	lungs
10021654	eating incredibly differently
10014551	overreacted
10031085	orgasm
10061428	not hungry
10012239	falling into a realm of utter disillusion
10001949	not remembering
10020765	knocks you outttttttt
10030124	Swollen feet
10003549	weakness
10000087	stomach ache
10016256	energy
10033371	aches and pains
10016322	feel sooooooo weird
10047899	put on weight
10002942	inability to cry
10057668	cognitive problems
10038743	restless
10020642	sweats
10022004	flu symptoms
10041349	out of it
10054196	mood dips
10033371	equivalent to torture
10021654	eating
10022437	need to sleep
10047700	puking
10046571	UTI
10043521	throat
10022437	insomniac
10020765	need to be awake
10048010	withdraws
10022437	wide awake
10024419	Killed my libido
10047513	blurry-eyed
10012735	Diarrhea
10011906	died
10042458	suicidal
10039906	seizure
10000125	lucid dreaming
10001949	amnesic
10038743	restlessness
10033664	panic attacks.
10033425	legs ache
10016807	fluid retention
10013573	lo0o0py
10019211	head pain
10048010	w/d
10047895	-9.5lbs
10043087	doesn't even work for me anymore
10020765	just now wake up
10006784	felt like acid
10016322	miserable
10027374	can?t think
10028813	nauaea
10008399	bowels
10020765	knocked on my ass
10049816	jaw
10043255	tendonitis
10002942	no feelings
10016275	terrifying
10016322	not making me feel so awesome.
10052804	resisting it
10033775	Paraesthesia
10058920	restlesslegs
10038743	Restlessness
10047899	put much weight on
10033371	leg aches
10041349	knocked me sidewards
10001760	hairloss
10047899	increase my weight
10028836	neck
10020765	wo n't wake up
10011401	Crohns
10037686	puss
10022437	cant sleep
10033371	lung pain
10047899	fat
10047899	gained over 20 lbs
10067484	painful reactions
10037153	psoriasis
10061428	don't eat
10048294	perspective
10009866	cold sweats
10020765	half-asleep
10007515	heart stopped
10041349	not stay up
10024419	sex drive / libido
10024796	talk a mile a minute
10013573	lightheaded
10000059	gastic upset
10028391	should ache
10011401	crohns disease
10016807	water weight
10020466	hunger
10020466	increases hunger
10083622	add
10029216	tension in my nerves
10041052	sluggish
10048010	come down
10044565	tremors
10044565	hand shake
10028813	nuasea
10003239	knee pain
10025482	sickness
10061920	drive me crazy
10043945	sprayed hairspray all over my tongue
10017944	Hard to digest
10022437	cantsleep
10006326	halitosis
10020765	20 hours a day  asleep
10044044	rip out my teeth
10022437	doesn't care about my bed time
10011469	cry
10061428	stop spending all of your income in food
10047899	gained 50
10027175	memory lapse
10048010	difficult to come off
10011401	Crohn's
10037087	itching
10052804	plateau
10019133	hungover
10022437	never sleeping
10024264	lethargic
10001598	lightweight
10044565	shaking
10016322	weird
10056465	cravings
10022437	teamnosleep
10026749	manic
10022998	grumpy
10002652	never have another orgasm
10030095	oedema
10029148	kidney stones
10043431	plot to steal my thoughts
10033557	racing heart
10048010	Coming off cymbalta SUCKS
10004939	Bipolar I Disorder
10006242	boobs humungous
10016256	tiered
10041349	drowsiness
10061428	remembered what food is
10041349	shitty feeling when you wake up
10016322	feel like shit
10068318	throat is raw
10026749	manic reactions
10019063	hallucinating
10041349	sleepiness
10021654	eat so much
10034719	make me a bigger asshole
10012378	random crying
10070488	drip
10037087	itchy
10022437	can't go back to sleep
10053615	burnt
10033775	pins & amp ; needles
10020765	asleep
10029412	Horrendous venlafaxine dream
10033775	zap noises
10005555	sugar crashes
10000059	tummy
10016322	feel like death
10043242	tendons
10002368	lose my temper
10013082	discomfort
10061920	crazy town
10022437	no sleeping
10047899	gained 80 pounds
10020937	numbing
10002368	rage
10029897	over think
10019303	heart started lurching
10058920	legs go
10043087	lost effectiveness
10000059	tummy trouble
10013457	disconnected
10028813	NAUSEOUS
10020751	allergies
10042458	Wanted to die
10016279	hide in the apartment
10008479	chest hurt
10034719	makes me an asshole
10061461	might notice if I got hit in the crotch w/ a lance in a jousting accident
10000060	bloat
10015535	acid like trips
10033775	pinsandneedles
10047513	vision blurry
10047899	gained a good seven or eight pounds
10011224	coughing
10003239	hip joints just started hurting
10021654	haven't ate
10000125	intense dreams
10003239	hips
10012174	dehydration
10019303	heart rate
10005780	prolactin
10016759	flat
10041349	17h sleep
10022437	don't sleep
10048010	SSRI discontinuation syndrome
10061428	WON'T YOU LET ME EAT
10033775	brain zaps
10016256	exhausting
10029202	Central nervous system breakdown
10043220	hardly open or close your mouth
10021654	increased appetite
10015535	gorked
10027374	cooked my brain
10020765	gotta wake up
10028334	BackSpasms
10020765	don't want to get up
10028372	hands barely usable
10041349	fog
10015137	BURPING
10019303	heart will explode
10047899	not being able to fit into summer wardrobe
10000059	stomach reacting
10020765	sleep for 12 hours
10061422	unresponsible
10022437	Ready for bed but vyvanse is saying no
10062519	poor sleep
10020772	hbp
10043882	eyeballs make a sound
10003988	Back
10022437	nocturnal
10047899	make those numbers bigger
10009696	clumsy
10043458	thirsty
10001480	kills your taste
10048010	days of hell
10002855	anxiety attacks
10033664	panic attacks
10024419	kills my libido
10028836	neck ache
10043431	horrid intrusive thoughts
10022437	Not sleeping
10020765	knocked me the fuck out
10020765	barely able to stay awake
10037844	rashes
10041349	sleep right now
10020765	sleeping 12 hours a night
10003988	backache
10022437	INSOMNIA
10028735	stuffed nose
10033371	Pain
10027599	clusterheads
10040030	genitals aren�t numb
10012397	suicidally depressed
10061920	psychotic episode
10068318	SORE THROATS
10022437	wideawake
10061461	boner kryptonite
10048010	feels like when you come off heroin
10033425	pains down arms
10043431	Bizarre thoughts
10054196	mood stabilizer
10054196	moods stable
10039906	seizures
10010305	confused
10057667	BPD
10057668	cognitive issues
10003246	RA
10028813	nauesousness
10012601	Diabetes
10047899	stacked on the weight
10000125	dreams became vivider
10027599	migraine
10040030	CANT FEEL MY THROAT
10029412	horrid imposing dream
10005734	Blood pressure low
10016322	feeling weird
10041349	making me stupid
10010071	comatose
10000059	Stomach discomfort
10020765	15 hours sleep
10043248	Tendon rupture
10052904	muscles feel stiff
10028813	want to be sick
10021654	want to eat my own arm
10010774	constipation
10011469	crying
10003239	aching knees
10016256	Exhausted
10048010	not dangerous but it is damn unpleasant
10034972	tolerance to the sun
10039897	felt drugged
10058672	negative
10022437	couldn't fall asleep
10041349	falling asleep every day
10062519	restless night
10022437	vampire
10048010	going off of olanzapine is no picnic
10058467	lung
10061428	hating food
10012735	diarrhea
10047899	put on 20 over kg
10020466	HUNGRY
10033775	parasthesia
10019211	frontal headache
10013781	feels like the Sahara desert in my mouth
10048959	Swollen lower legs
10041349	won't let me wake up
10040984	Disturbed sleep
10040984	sleep problems
10027374	creativity was blocked
10015535	tweaking
10042458	THOUGHTS OF SUICIDE
10004940	bipolar2
10041349	felt like I.had a frontal lobotomy
10013781	cotton mouth
10013496	focus
10020651	wired
10034018	smelled
10038683	respiratory probs
10022437	only let me sleep four hours
10020765	unconscious
10061428	food just looks/sounds/tastes fucking disgusting
10015150	neck was red
10011224	cough
10020765	sleep for 12 straight hours
10044034	ruined my teeth
10036653	vasovagal pre-syncope
10033371	hurt
10021654	urge to procure food
10013496	space cadet
10022437	don�t sleep
10039897	sedated
10029223	feels like I have raw nerve endings
10003239	knees ache
10036661	bone
10038743	Can't. Stop. Moving
10027374	value your brain cells
10028245	MS like
10047899	gaining weight
10010071	coma
10055798	blood
10061920	lost my fucking mind
10034972	cannot be in the sun
10022437	staying up
10027175	memory
10024870	no legit sex
10026749	mania
10033371	chronic pain
10047899	gaining
10048010	coming of it was horrific
10070863	toxic reactions
10013887	slur
10039897	doping up
10000125	Weirdo dreams
10012601	diabetes risk
10016322	wrecked
10061428	can't even enjoy this banana
10038743	rocking
10051265	spondylitis
10022998	DRIVING MY FUCKING MIND UP THE FUCKING WALL
10036155	loss of circulation
10022437	Broken sleep
10043242	tendon damage
10054938	brain disorder
10010305	floatin
10042458	suicidal thoughts
10040984	messing with my sleep
10007880	red n white blood cells in my urine
10016256	don't have the energy
10083622	ADD
10027374	driving me insane
10016322	ZOMBIES
10022437	up till 4
10022437	not going to go to bed
10013968	Needing my inhaler
10028334	muscle spasms
10003988	back ache
10000059	stomach is a cement mixer
10027951	mood swings
10016322	feeling like shit
10022437	sleepless
10061428	LOSS OF APPETITE
10054196	instability
10061422	behaving oddly
10020765	slept 10 hrs
10058920	restless leg syndrome
10016338	jitters
10027374	brain turn to mush
10066371	tendons in lots of pain
10021654	increase my appetite
10016256	knocked me out
10013946	digestive system
10021654	ate
10033371	painful
10021789	infection
10022437	staying up all night
10017944	digestive problems
10006326	breath smells
10022437	nosleep
10013663	dependence
10047899	look like a whale
10037999	dyslexic
10052087	vision shake
10066218	Stress Incontinence
10013754	nasty
10028740	dry nose
10001540	akathisia
10016322	feel ill
10027374	ruined my creativity
10050012	Slow Turtle
10040984	sleep schedule
10043087	working any more
10000125	fucked up dreams
10053204	hobbling
10020651	could be tired
10021654	eat A LOT
10024419	you are so Horny and I am NOT
10008531	shivers
10037087	itchy scalp
10002652	stops you from jizzing
10053615	BURNED
10040984	Sleepdisorder
10046543	like Niagara Falls when I cough
10061428	plan on eating
10033425	legs
10019063	hallucinations
10040984	wrecking my sleep
10003239	knee ache
10033371	beat up
10000125	messed up dreams
10061664	autoimmune disease
10013573	Head is spinning
10020642	Sweating
10012218	deliriousness
10016256	exhausted
10016322	Felt like chemo
10029719	reacted
10008531	shivering
10062519	poor nights sleep
10001760	hair falling out
10027374	fuck with your head
10013496	lose focus
10047899	weight-gaining
10016825	flushed
10039740	screaming
10020765	whacks me out
10041349	Feel crap every morning
10003246	arthritis
10000087	gastro pain
10017581	can't walk
10016334	feel hot
10047899	gainin weight
10002368	mad
10020765	sleep for like 12 hours
10013710	interacts
10000496	face break out
10028347	twitch
10012378	depressants
10029412	Nightmare
10013050	disable
10061814	detox
10048010	DISCONTINUATION SYNDROME
10040984	screwing up my sleep
10028334	spasms
10016322	feeling like absolute shit
10042264	mentally drained
10000125	Dreamt
10019211	pains in head
10038743	cant keep still
10020765	knock me the fuck out
10015535	feeling high
10022437	can't sleeeep
10017577	limping
10061218	inflammation
10062519	dreadful nights sleep
10047899	gain unwanted pounds
10029883	obesity
10062519	horrible sleep
10048010	Withdrawal
10000125	weird dreams
10017581	CRIPPLED
10048010	Getting off of it is HELL
10000087	stomach
10046571	urinary track infections
10057371	tongue is numb
10061920	crazy
10012735	continuous shitting
10048010	withdrawn
10043528	relaxes ur vocal cords
10000125	fucked up scenarios in my sleep
10012378	happiness
10048010	withdraw
10013781	mouth is painfully dry
10043431	need to save the world
10021030	hypo manic mixed episode
10041349	back to sleep
10003239	Joints killing
10017944	GI effects
10005750	raised my blood pressure
10044565	muscle tremors
10047895	lost 10 pounds
10003239	knee still painful
10016322	feel like you're on your death bed
10061920	scared
10028813	nauseous
10061428	appetite is still terrible
10024968	chest infections
10062519	slept horribly
10002942	no freaking motivation
10021654	munchies
10028521	Dilated pupils
10006514	grind my teeth
10028813	urge to vomit
10061461	boner killer
10061428	starvation
10048232	yawning
10047899	gain alot of weight
10047895	lost 4 stone
10038743	antsy
10004940	bipolar II
10028411	muscle
10033775	brain shivers
10022437	won't sleep
10022437	fewer hours sleep
10067125	HURT YOUR Liver
10040984	Sleep cycle
10047700	Vomiting
10028813	nauseated
10042458	sucidal thoughts
10012378	tipped me to a dark place
10043071	fast pulse
10060800	hotflashes
10027374	retarded
10002652	can't cum
10003988	Lower back ache
10028372	legs still weak
10013457	dissociation
10047899	weight I put on
10000087	"killing""  my tummy"
10001760	hair is... definitely falling out
10020765	oversleeping
10028813	nauseas
10013663	CRAVINGS
10048010	withdrawing
10013642	drooling
10038683	Respiratory issues
10019063	psychedelic
10028813	feel like I need to throw up
10033371	pains
10047899	fat.
10047899	gained 30 lbs
10020765	falling asleep
10009657	septic c diff
10064805	mind races
10020765	wont wake
10062519	quality
10044565	shaky
10039897	sedative
10044565	tremors in hands
10043087	wear-off
10006514	jaw clenching
10002942	felt nothing
10033557	palpitate
10003239	pain in my joints
10022437	�light� sleep
10041349	Slept through every alarm
10020765	asleep 24/7
10016322	knocking me about
10019303	heart beat out my chest
10047899	Potato Drug bcuz that's what I looked like
10012174	dehydrate
10068318	sore throats
10021030	hypomania
10047531	eyesight
10041349	sleepies
10041349	Slept 11 hours
10022437	want to sleeeeep
10040984	sleep less
10052804	tolerant
10047899	gain so much weight
10041010	night terrors
10020765	16 hours
10040030	CANT FEEL MY MOUTH
10013781	dries mouth
10000060	bloated
10068318	Throat
10020765	sleep 12+ hours
10061428	not eat
10033775	brain zap
10002368	throw chairs
10053204	cant really walk
10017577	staggering
10016322	walking dead
10048010	WITHDRAWALS
10010305	confusion
10061920	anti-psychotics
10003988	back pains
10061461	dead from the waist down
10073508	hyper-sensitive
10016322	feelin weird
10027940	low after the high
10043248	ruptures
10014551	emotional mess
10015090	Nosebleed
10047531	interfering with my visions
10042458	gun in your hand
10047899	gained over 30lbs
10052897	nerves
10053204	walking painful
10020765	Zombie
10041349	space me out
10011762	cysticfibrosis
10050014	waking up without knowing I feel asleep
10020765	cant get up
10039906	convulsions
10011401	crohnsdisease
10013709	has done nothing nothing
10013786	dry skin
10047700	vomiting
10022437	ca n't sleep
10022437	2 and a half hours of sleep
10020765	all I ever did was sleep
10048779	ready to run a marathon
10038776	gag
10022437	impossible to sleep
10016338	jittery
10033557	heart beating out of my chest
10022437	sleep keeps me awake
10013036	double vision
10042674	swelled up
10047895	lost weight
10050584	bruising
10001488	aggressive
10022437	never let me sleep
10027175	forgetful
10022437	wo n't let me sleep naturally
10020765	sleep nonstop
10061598	wiping away my immune system
10022437	just wana sleep
10005619	iron is low
10041349	no problem sleeping
10022437	no sleep all day
10013911	tastes so chemically
10020765	sleep about anywhere
10022437	screwed me over for sleep
10022437	have n't gotten much sleep
10002942	apathetic
10066371	tendons hurt like hell
10047700	can't keep food down
10022437	running off of 2 hrs of sleep
10061428	lose my appetite
10014928	wet the bed
10020937	fingers are numb
10022437	without sleep
10019063	hallucinated
10022437	do n't even think i 'd be able to sleep
10020765	slept through every alarm
10016322	feel like I have no emotions
10022437	runnin on 4 hrs of sleep
10018276	gums taste like blood
10022437	have n't slept
10061428	lack of hunger
10000125	don't dream in english
10022437	not sleep
10013946	heartburn
10061428	have n't eaten all day
10020765	slept another 2 hrs
10022437	n't slept a fucking wink
10022437	n't get too sleep
10022437	not let me sleep
10061428	wo n't eat
10047899	gained five, five kilos 
10022437	taking away my ability to sleep
10047340	head is spinning
10049119	upset
10000125	weirdest fucking dreams
10000125	vivid dreams
10022437	4 hours of sleep
10041349	hurts my brain
10022437	stay up
10022437	close to falling a sleep but my vyvanse wo n't let me
10022998	mean, grumpy 
10048010	withdrawal is utter fucking hell
10039897	too sedated
10000125	lucid dreams
10027590	need to sleep and not wake up
10041349	fighting the sleep is amazing
10020642	sweat
10034829	throat started swelling
10011224	unproductive coughs
10041349	ca n't function
10049119	emotional train wreck
10013709	won't even kick in
10048779	still full of energy
10020765	sleeping too much
10029216	nervous
10013911	tastes
10016322	fuzzy
10015535	feeling unstoppable
10027175	losing my ability to speak english and remember what i was going to do
10022437	total of seven hours of sleep
10013709	doesn't want to work
10047899	gained a lot of weight
10022437	have n't slept in the past 24 hours
10041349	mentally foggy
10000125	dreams more real
10012735	shits
10047899	gain 30 pounds
10061428	not lose your appitite
10061428	hunger ceases
10024870	absence of libido
10020765	sleep all the
10022437	can not sleep
10029412	sleep without my dreams yelling
10000125	vivid lamictal dreams
10022437	plan on sleeping in 4 hours
10022437	stayed awake all day on 0 sleep
10058672	negatibe thoughts
10022437	can't fall asleep
10013573	head rushes
10013709	didn't work
10066241	tear up the inside of my mouth
10020765	to go to sleep
10041349	dumbs me down
10020765	slept uninterrupted
10048010	comedown
10016256	tired 24\/7 bcuz of
10022437	not letting me sleep
10033664	panic\/anxiety attacks
10022437	wanna sleep in
10047340	room spins
10006514	grinding my teeth
10033664	still getting panic\/anxiety attacks daily
10043087	is n't sufficient
10020765	sleep all day
10047700	wanna throw up
10049119	emotional roller coaster
10016256	tireddd
10046543	couldn't really control my bladder
10033775	tingly
10041349	grogginess
10040984	sleeping problems
10021113	hypothermic
10022437	means no sleep
10047899	gained so much weight
10020466	was hungry
10022437	no sleepy
10060961	fucked up my � eating habits
10071275	bowel problems
10052804	pooped out on me
10044565	trembled 24\/7
10019079	seeing & hearing things
10022437	not gonna sleep
10028334	muscle spasm
10033670	panic
10047700	throw up
10020765	spare on sleep
10011469	wanna cry no
10020765	sleeping for hours
10049119	emotional freefall
10011469	uncontrollable crying
10008479	chest pains
10022998	irritates
10020765	sleep for ages
10061428	vyvanse be like nah you ai n't eating for days
10028334	muscle cramps
10022437	did n't sleep
10016256	exhaustion
10008398	hyper focused on american horror story
10040477	sexual dysfunction
10066241	tear my mouth to shreds
10022437	could n't sleep
10000125	dreamin
10034719	felt like my personality
10047895	lose weight
10013968	shortness of breath
10008531	shiver
10022437	fewer hours sleep a night
10022437	why sleep
10047895	losing weight
10011469	tears 24\/7
10000125	dreams lately have been very clear and vivid
10047899	gained like twelve pounds in ten minutes
10047899	gained 9.6 lbs
10041349	somnolence
10020765	can't stay awake
10020765	sleeping 12hours
10016322	feeling like crap
10016322	feeling horrible
10022437	no sleeping or eating
10041349	excess of sleep
10020937	can't feel my face
10013709	seroquel ai n't workin
10022998	moodiness
10016322	fuzzier
10020642	sweatong
10006326	breath to be a lil smelly
10022437	ruining my sleep
10022437	who needs sleep when
10000125	dreams absolutely insane
10000125	dreams die hard
10025482	sick ugh ew
10048779	wants to run around all of america fucking shit up
10020466	constantly hungry
10001497	agitated
10021654	dreaming about food
10041349	unable to function
10043431	overthinking
10022437	wishing i could sleep
10022437	2 hours sleep a night
10028813	nauseaous
10040753	sinus infections
10016322	feel empty
10044565	my hands shakin
10000125	dream about food
10013887	slurred
10022998	aggravated
10020765	slept for 12 hours
10027951	very low mood
10047899	gaining more weight is horrifying
10016322	felt like real life death
10022437	not sleeping but am enjoying not needing 10 naps
10020937	numbness in the body
10047899	put on so much weight
10042604	svt
10047899	gained some weight
10020765	spent most of the day sleeping
10024968	chest infection
10033371	hurt the worst
10013709	didn't touch the pain
10016322	mentally numb
10061428	have n't ate in 4 days
10067484	reactions
10037211	drive like dale earnhardt
10042772	faint
10016256	tired as hell
10047899	gain 100 pounds
10022437	5 hours of sleep
10028347	twitchy
10006514	clenching my teeth
10020765	sleep 12 hours
10040984	screw up my sleep system
10022437	sleep shall be attempted
10022437	not really sleeping
10022998	pissy
10022998	annoying
10022437	all nighter
10033371	feel all of the ache
10028813	want to throw up
10043882	tinnitus
10013946	indigestion
10029216	jumpy
10000125	trippy as fuck dreams
10021688	bruise much more easily
10006514	clench my teeth
10016322	feel so weird
10016322	feel weird
10020937	not able to feel my lips
10020765	sleep in like
10027175	memory is bad
10008469	chest
10033371	sharp pain
10049119	tore up
10022437	gonna keep me up all night
10011224	dry cough\/cold
10052251	lung congestion
10047899	gained 80 lbs
10054964	stutter
10013709	isn't working
10022437	wo n't sleep
10013911	tasted bad
10016256	you get really heavy
10039897	feel drugged
10022437	0 hours of sleep
10016825	flushing
10020937	numbed
10016322	feel emotionless
10003402	like a bee sting
10013781	mouth is dry
10013911	metallic taste
10019211	head is killing me
10000125	leftie space dreams
10020466	tearin up food
10061428	didn't sleep for a week or eat
10042682	swelled eye nose mouth
10000125	me having sex dreams
10022437	don�t know if ill be able to sleep
10015090	nosebleeds
10020937	hands numb
10002820	antri social
10016334	feel like I'm on fire
10022437	pull an all nighter
10041349	want to sleep
10041349	fighting this humira coma
10022437	attempting to sleep is impossible
10000087	stomach is kind of in pain
10020400	hostility
10028347	stop twitching
10020937	numbness
10020765	sleep for 12 to 14 hours
10047899	fatter
10022437	stealing all my sleep
10022437	sleep deprived
10022437	didnt wanna sleep
10015150	arm turning beat red
10020751	hypersenstitve
10020765	sleep 15 hours
